FHIR_ID,Arabic_term,Long_definition,NAMC_CODE,NAMC_ID,NAMC_TERM,NAMC_term,NAMC_term_DEVANAGARI,NAMC_term_diacritical,NUMC_CODE,NUMC_ID,NUMC_TERM,Ontology_branches,Reference,Short_definition,Tamil_term,Category
SID_1290,,A break in cuneiform bone,SBB6.3,1290.0,Kīlavi Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 365",Fracture of cuneiform bone,கீலவி எலும்பு முறிவு,Siddha
SID_1291,,"A break in head, neck and shaft of metatarsal bone",SBB6.4,1291.0,Paṭaṅkāl Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 374",Fracture of metatarsal bone,படங்கால் எலும்பு முறிவு,Siddha
SID_1292,,A break in phalanges,SBB6.5,1292.0,Viral Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 387",Fracture of phalanges,விரல் எலும்பு முறிவு,Siddha
SID_1293,,,SBC,1293.0,Accu Elumpu Kāyaṅkaḷ,,,,,,,,,injuries of Axial skeleton,அச்சு எலும்பு காயங்கள்,Siddha
SID_1294,,,SBC1,1294.0,Naṭṭellu Kāyaṅkaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 403",injuries of Spine,நட்டெல்லு காயங்கள்,Siddha
SID_1295,,A break in cervical spine,SBC1.1,1295.0,Kaẕuttu Naṭṭellu Kāyaṅkaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 403",injuries of cervical spine,கழுத்து நட்டெல்லு காயங்கள்,Siddha
SID_1296,,,SBC2,1296.0,Mārpu Maṟṟum Iṭuppu Naṭṭellu Kāyaṅkaḷ,,,,,,,,,injuries of Thoracic and Lumbar spine,மார்பு மற்றும் இடுப்பு நட்டெல்லு காயங்கள்,Siddha
SID_1297,,A break in the thoracic spine,SBC2.1,1297.0,Mutuku Naṭṭellu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 425",fracture of thoracic spine,முதுகு நட்டெல்லு முறிவு,Siddha
SID_1298,,A break in T5-T6 thoracic spine,SBC2.2,1298.0,Kūkai Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 425",Fracture of thoracic spine T5-T6,கூகை எலும்பு முறிவு,Siddha
SID_1299,,A break in the upper thoraic spines,SBC2.3,1299.0,Tilai Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 426",Fracture of upper thoracic spine,திலை எலும்பு முறிவு,Siddha
SID_1300,,A break in T12 spine,SBC2.4,1300.0,Eẕuntayiru Muḷḷelumpu Kāyam,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 428",Fracture of T12 spine,எழுந்தயிரு முள்ளெலும்பு காயம்,Siddha
SID_1301,,A break in Lumbar spine,SBC2.5,1301.0,Tārai Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 429",Fracture of the lumbar spine,தாரை எலும்பு முறிவு,Siddha
SID_1302,,A break in transverse process of spine,SBC2.6,1302.0,Puttelumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 431",Fracture of transverse process,புத்தெலும்பு முறிவு,Siddha
SID_1303,,,SBC3,1303.0,Kūpaka Kāyaṅkaḷ,,,,,,,,,injuries of the Pelvis,கூபக காயங்கள்,Siddha
SID_1304,,A break in the acetabulum of hip,SBC3.1,1304.0,Iṭuppukkuẕi Muṟivukaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 449",Fracture of acetabulum,இடுப்புக்குழி முறிவுகள்,Siddha
SID_1305,,A break in the sacrum,SBC3.2,1305.0,Mūṇāra Muṟivukaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 453",Fracture of Sacrum,மூணார முறிவுகள்,Siddha
SID_1306,,A break in the coccyx,SBC3.3,1306.0,Kuẕippūṭṭu Taḷḷelumpu Muṟivukaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 456",Fracture of the coccyx,குழிப்பூட்டு தள்ளெலும்பு முறிவுகள்,Siddha
SID_1307,,,SBC3.4,1307.0,Vāri Elumpu Kāyaṅkaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 460",injuries of the ribs,வாரி எலும்பு காயங்கள்,Siddha
SID_1308,,A break in upper thoracic costovertebral joints,SBC3.5,1308.0,Pūṇelumpiṉ Mēlelumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 463",fracture of the upper thoracic T1-T7 costovertebral joint,பூணெலும்பின் மேலெலும்பு முறிவு,Siddha
SID_1309,,,SBC4,1309.0,Neñcelumpu Kāyaṅkaḷ,,,,,,,,,injuries of the sternum,நெஞ்செலும்பு காயங்கள்,Siddha
SID_1310,,A break in manubrium of sternum,SBC4.1,1310.0,Tuṭi Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 469",fracture of the manubrium of sternum,துடி எலும்பு முறிவு,Siddha
SID_1311,,,SBD,1311.0,Talaik Kāyaṅkaḷ,,,,,,,,,Head Injuries,தலைக் காயங்கள்,Siddha
SID_1312,,A break in bones of skull,SBD1.1,1312.0,Kapāla Muṟivukaḷ,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 483",Skull fractures,கபால முறிவுகள்,Siddha
SID_1313,,A break in nasal bone,SBD1.2,1313.0,Mūkku Elumpu Muṟivu,,,,,,,,"Kannan Rajaram, 2010, 1st Edition,Varmam Odivu Murivu Maruthuvam, ATSVS Siddha Medical College, Pg no 487",Nasal bone fracture,மூக்கு எலும்பு முறிவு,Siddha
SID_1314,,,T,1314.0,Kuẕantai Nōykaḷ,,,,,,,,,Paediatric disorders,குழந்தை நோய்கள்,Siddha
SID_1315,,,TA,1315.0,Pāla Karappāṉ,,,,,,,,,Eczema of Children,பாலகரப்பான்,Siddha
SID_1316,,,TAA,1316.0,Vaḷi,,,,,,,,,,வளி,Siddha
SID_1317,,"It is characterized by pain in the joints, utricaria, oozing, and emaciation. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease followed by increased vali kutram. Amo",TAA1.1,1317.0,Pāla Karappāṉ - Vāta Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.170",Eczema of children caused due to vali,பாலகரப்பான் - வாதகரப்பான்,Siddha
SID_1318,,"It is characterized by cancerous growth in sex organs, itching, non-healing ulcers all over the body. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease. Among Uṭaṟtātu",TAA1.2,1318.0,Pāla Karappāṉ - Ari Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.172",Eczema of children with severe and cancerous growth causing disfigurement.,பாலகரப்பான் - அரி கரப்பான்,Siddha
SID_1319,,"It is characterized by eczema, fever with rigor, boils all over the body, anasarca, and ulcers in the nose. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease followed",TAA1.3,1319.0,Pāla Karappāṉ - Ūtu Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.174",Eczema of children with oedema,பாலகரப்பான் - ஊது கரப்பான்,Siddha
SID_1320,,"It is characterized by eczema in children with fissures in the affected areas, joint pain, inability to use the joints and toxemic face. It may be explained by increased Aẕal kuttram due to consumption of food substances causing allergy which is the root",TAA1.4,1320.0,Pāla Karappāṉ - Cūlai Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.175",Eczema of children with pricking pain,பாலகரப்பான் - சூலை கரப்பான்,Siddha
SID_1321,,"It is characterized by eczema in children with, oedema, pain in joints, fissures in the affected areas, fever, headache, inability to use the joints and pruritus. It may be explained by increased Aẕal kutram due to consumption of food substances causing a",TAA1.5,1321.0,Pāla Karappāṉ - Veṭi Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.175",Eczema of children with fissure,பாலகரப்பான் - வெடி கரப்பான்,Siddha
SID_1322,,"It is characterized by itchy scalp with pustular lesions in the scalp, ear infections leading to rhinitis, fever and emaciation. It is explained by increase in Aẕal kutram due to consumption of food substances causing allergy which is the root cause of th",TAA1.6,1322.0,Pāla Karappāṉ - Maṇṭai Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.176",Eczema of Scalp,பாலகரப்பான் - மண்டை கரப்பான்,Siddha
SID_1323,,"It is characterized by eczema in children which slowly branches all over the body, joint pain, fissures in the affected areas, fever, headache, loss of appetite and constipation. It may be explained by increased Aẕal kuttram due to consumption of food sub",TAA1.7,1323.0,Pāla Karappāṉ - Caṭṭai Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.177",Eczema of children with joint pain,பாலகரப்பான் - சட்டை கரப்பான்,Siddha
SID_1324,,"It is characterized by eczema in children with slowly branching all over the body, joint pain, fissures in the affected areas fever, headache, loss of appetite and constipation. It may be explained by increased Aẕal kutram due to consumption of food subs",TAA1.8,1324.0,Pāla Karappāṉ - Oṭu Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.174",Eczema of children with joint pain,பாலகரப்பான் - ஓடு கரப்பான்,Siddha
SID_1325,,"It is characterized by increased body heat, fever, loss of appetite, lichenification, toxeamic look. It may be explained by increased Aẕal kuttram due to consumption of food substances causing allergy which is the root cause of the disease followed by inc",TAA1.9,1325.0,Pāla Karappāṉ - Karuṅ Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.179",Eczema of children with blackish discoloration,பாலகரப்பான் - கருங்கரப்பான்,Siddha
SID_1326,,"It is characterized pain in the joints, utricaria, oozing, emaciation. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease followed by increased vali kutram. Among Uṭaṟt",TAA1.10,1326.0,Pāla Karappāṉ - Vālai Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.182",Eczema of children with fissures in the joint,பாலகரப்பான் - வாழை கரப்பான்,Siddha
SID_1327,,"It is characterised by vesiculation and oozing from head to foot, fissuring and insomnia. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease followed by increased vali",TAA1.11,1327.0,Pāla Karappāṉ - Vaṟaḷ Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.183",Eczema of children with vesicles and small boils,பாலகரப்பான் - வரல் கரப்பான்,Siddha
SID_1328,,,TAB,1328.0,Aẕal,,,,,,,,,Eczema of children classified under Azhal,அழல்,Siddha
SID_1329,,"It is characterised by vomiting, reddish discolouration of the body with itching, head ache, fever, haematuria and constipation. It may be explained by increased Aẕal followed by aiya kutram. Among Uṭaṟtātukkaḷ Cāram, Cennīr, and Ūṉ are affected.",TAB1.1,1329.0,Pāla Karappāṉ - Pitta Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.171",Eczema of children caused due to increased azhal,பாலகரப்பான் - அழல் கரப்பான்,Siddha
SID_1330,,"It is characterized by reddish lesions in the body, increasing in size day by day and fissuring, burning sensation in the fissures, thirst and loss of orientation. It may be explained by increased Aẕal kutram due to consumption of food substances causing",TAB1.2,1330.0,Pāla Karappāṉ - Pori Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.177",Eczema of children with redness all over the body,பாலகரப்பான் - பொறி கரப்பான்,Siddha
SID_1331,,"It is characterised by fever, oedema, prickly heat like vesicles, redness and lichenification. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease followed by increased",TAB1.3,1331.0,Pāla Karappāṉ - Ceṅkarappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.179",Eczema of children with redness all over body,பாலகரப்பான் - செங்கரப்பான்,Siddha
SID_1332,,"It is a characterised by eczema with emaciation, hoarseness of voice, hiccup, and it is rare to get treated. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the disease followe",TAB1.4,1332.0,Pāla Karappāṉ - Koḷḷi Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.181",Eczema of children with severe emaciation and loss of any intake.,பாலகரப்பான் - கொள்ளி கரப்பான்,Siddha
SID_1333,,,TAC,1333.0,Aiyam,,,,,,,,,Eczema of children classified under aiyam,ஐயம்,Siddha
SID_1334,,"It is characterized by difficulty in speech, headache, ulcers in the mouth, salivation and pain along with eczema of body. It may be explained by increase in Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the",TAC1.1,1334.0,Pāla Karappāṉ - Aiya Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.172",Eczema caused due to increased aiyam,பாலகரப்பான் - ஐய கரப்பான்,Siddha
SID_1335,,"It is characterised by oedema in various parts of the body, burning sensation all over the body, fissuring and oozing. It may be explained by increased Aẕal kutram due to consumption of food substances causing allergy which is the root cause of the diseas",TAC1.2,1335.0,Pāla Karappāṉ - Vīṅku Karappāṉ,,,,,,,,"K.S.Murugesa mudhaliyar(1933), Balavagadam(1st ed),chennai eraiyatchiyalar govt publication, Page No.184",Eczema caused due to utricaria.,பாலகரப்பான் - வீங்கு கரப்பான்,Siddha
SID_1336,,,TAD,1336.0,Mukkuṟṟam,,,,,,,,,Eczema of children classified under mukkutram,முக்குற்றம்,Siddha
